,Municipality,ref: ISTAT,year,Waste type,Quantity,category
14178,22064.0,4022064,2020,Textiles (t),3.086,6.0
14179,,4022242,2020,Textiles (t),4.065,6.0
14180,22068.0,4022068,2020,Textiles (t),2.02,6.0
14181,22071.0,4022071,2020,Textiles (t),1.229,6.0
14182,22074.0,4022074,2020,Textiles (t),3.417,6.0
14183,22233.0,4022233,2020,Textiles (t),4.934,6.0
14184,22078.0,4022078,2020,Textiles (t),0.4,6.0
14185,22079.0,4022079,2020,Textiles (t),3.459,6.0
14186,22081.0,4022081,2020,Textiles (t),8.014,6.0
14187,,4022083,2020,Textiles (t),1.608,6.0
14188,,4022085,2020,Textiles (t),1.279,6.0
14189,22087.0,4022087,2020,Textiles (t),9.39,6.0
14190,22089.0,4022089,2020,Textiles (t),4.088,6.0
14191,,4022090,2020,Textiles (t),1.009,6.0
14192,22091.0,4022091,2020,Textiles (t),2.252,6.0
14193,22092.0,4022092,2020,Textiles (t),14.102,6.0
14194,22093.0,4022093,2020,Textiles (t),1.469,6.0
14195,22095.0,4022095,2020,Textiles (t),0.798,6.0
14196,22097.0,4022097,2020,Textiles (t),3.925,6.0
14197,22098.0,4022098,2020,Textiles (t),3.208,6.0
14198,22102.0,4022102,2020,Textiles (t),2.19,6.0
14199,22103.0,4022103,2020,Textiles (t),49.83,6.0
14200,22229.0,4022229,2020,Textiles (t),4.787,6.0
14201,22104.0,4022104,2020,Textiles (t),24.858,6.0
14202,22106.0,4022106,2020,Textiles (t),2.257,6.0
14203,22108.0,4022108,2020,Textiles (t),4.788,6.0
14204,,4022109,2020,Textiles (t),1.06,6.0
14205,22243.0,4022243,2020,Textiles (t),16.104,6.0
14206,,4022110,2020,Textiles (t),5.71,6.0
14207,22112.0,4022112,2020,Textiles (t),0.23,6.0
14208,22113.0,4022113,2020,Textiles (t),1.93,6.0
14209,22114.0,4022114,2020,Textiles (t),2.44,6.0
14210,22115.0,4022115,2020,Textiles (t),5.518,6.0
14211,22116.0,4022116,2020,Textiles (t),30.478,6.0
14212,22117.0,4022117,2020,Textiles (t),40.026,6.0
14213,22118.0,4022118,2020,Textiles (t),9.69,6.0
14214,22120.0,4022120,2020,Textiles (t),12.377,6.0
14215,22123.0,4022123,2020,Textiles (t),17.14,6.0
14216,22124.0,4022124,2020,Textiles (t),2.581,6.0
14217,22127.0,4022127,2020,Textiles (t),2.754,6.0
14218,22128.0,4022128,2020,Textiles (t),10.95,6.0
14219,22129.0,4022129,2020,Textiles (t),0.423,6.0
14220,22253.0,4022253,2020,Textiles (t),10.348,6.0
14221,22130.0,4022130,2020,Textiles (t),0.301,6.0
14222,22131.0,4022131,2020,Textiles (t),2.8,6.0
14223,,4022133,2020,Textiles (t),0.449,6.0
14224,,4022134,2020,Textiles (t),2.679,6.0
14225,22136.0,4022136,2020,Textiles (t),2.81,6.0
14226,22137.0,4022137,2020,Textiles (t),2.62,6.0
14227,22138.0,4022138,2020,Textiles (t),0.608,6.0
14228,22139.0,4022139,2020,Textiles (t),103.548,6.0
14229,,4022234,2020,Textiles (t),2.071,6.0
14230,22142.0,4022142,2020,Textiles (t),0.31,6.0
14231,22143.0,4022143,2020,Textiles (t),9.798,6.0
14232,22144.0,4022144,2020,Textiles (t),3.52,6.0
14233,,4022244,2020,Textiles (t),2.614,6.0
14234,22230.0,4022230,2020,Textiles (t),20.976,6.0
14235,22147.0,4022147,2020,Textiles (t),15.384,6.0
14236,,4022245,2020,Textiles (t),23.781,6.0
14237,22150.0,4022150,2020,Textiles (t),4.74,6.0
14238,22153.0,4022153,2020,Textiles (t),13.565,6.0
14239,22155.0,4022155,2020,Textiles (t),4.439,6.0
14240,22156.0,4022156,2020,Textiles (t),1.151,6.0
14241,22157.0,4022157,2020,Textiles (t),0.186,6.0
14242,22135.0,4022135,2020,Textiles (t),5.59,6.0
14243,22159.0,4022159,2020,Textiles (t),2.056,6.0
14244,,4022160,2020,Textiles (t),8.982,6.0
14245,22161.0,4022161,2020,Textiles (t),144.942,6.0
14246,,4022162,2020,Textiles (t),1.651,6.0
14247,22163.0,4022163,2020,Textiles (t),2.562,6.0
14248,22164.0,4022164,2020,Textiles (t),0.628,6.0
14249,22165.0,4022165,2020,Textiles (t),0.214,6.0
14250,22231.0,4022231,2020,Textiles (t),2.77,6.0
14251,,4022167,2020,Textiles (t),21.724,6.0
14252,,4022168,2020,Textiles (t),2.833,6.0
14253,22169.0,4022169,2020,Textiles (t),2.618,6.0
14254,22170.0,4022170,2020,Textiles (t),2.699,6.0
14255,22171.0,4022171,2020,Textiles (t),0.53,6.0
14256,22172.0,4022172,2020,Textiles (t),8.188,6.0
14257,22246.0,4022246,2020,Textiles (t),4.526,6.0
14258,,4022250,2020,Textiles (t),7.45,6.0
14259,22173.0,4022173,2020,Textiles (t),1.361,6.0
14260,,4022176,2020,Textiles (t),0.7,6.0
14261,22177.0,4022177,2020,Textiles (t),4.488,6.0
14262,22179.0,4022179,2020,Textiles (t),2.464,6.0
14263,22180.0,4022180,2020,Textiles (t),7.301,6.0
14264,22181.0,4022181,2020,Textiles (t),2.003,6.0
14265,22182.0,4022182,2020,Textiles (t),2.044,6.0
14266,22183.0,4022183,2020,Textiles (t),6.577,6.0
14267,22184.0,4022184,2020,Textiles (t),0.917,6.0
14268,22188.0,4022188,2020,Textiles (t),0.742,6.0
14269,22189.0,4022189,2020,Textiles (t),0.228,6.0
14270,22190.0,4022190,2020,Textiles (t),2.682,6.0
14271,22191.0,4022191,2020,Textiles (t),1.474,6.0
14272,22193.0,4022193,2020,Textiles (t),2.48,6.0
14273,,4022251,2020,Textiles (t),16.686,6.0
14274,22195.0,4022195,2020,Textiles (t),2.518,6.0
14275,22196.0,4022196,2020,Textiles (t),9.571,6.0
14276,22199.0,4022199,2020,Textiles (t),5.342,6.0
14277,22200.0,4022200,2020,Textiles (t),3.744,6.0
14278,22202.0,4022202,2020,Textiles (t),0.268,6.0
14279,22203.0,4022203,2020,Textiles (t),7.0,6.0
14280,22247.0,4022247,2020,Textiles (t),2.786,6.0
14281,22205.0,4022205,2020,Textiles (t),461.33,6.0
14282,22232.0,4022232,2020,Textiles (t),1.774,6.0
14283,22209.0,4022209,2020,Textiles (t),1.306,6.0
14284,22210.0,4022210,2020,Textiles (t),8.34,6.0
14285,22248.0,4022248,2020,Textiles (t),28.753,6.0
14286,22213.0,4022213,2020,Textiles (t),4.37,6.0
14287,,4022216,2020,Textiles (t),1.173,6.0
14288,,4022249,2020,Textiles (t),13.447,6.0
14289,22222.0,4022222,2020,Textiles (t),10.096,6.0
14290,22254.0,4022254,2020,Textiles (t),9.872,6.0
14291,22224.0,4022224,2020,Textiles (t),9.2,6.0
14292,22226.0,4022226,2020,Textiles (t),6.017,6.0
14293,22001.0,4022001,2021,Textiles (t),29.9,6.0
14294,22002.0,4022002,2021,Textiles (t),8.175,6.0
14295,22003.0,4022003,2021,Textiles (t),17.336,6.0
14296,22235.0,4022235,2021,Textiles (t),9.36,6.0
14297,,4022236,2021,Textiles (t),20.191,6.0
14298,22237.0,4022237,2021,Textiles (t),2.2,6.0
14299,22005.0,4022005,2021,Textiles (t),18.892,6.0
14300,22006.0,4022006,2021,Textiles (t),15.582,6.0
14301,22007.0,4022007,2021,Textiles (t),11.37,6.0
14302,,4022009,2021,Textiles (t),23.329,6.0
14303,22011.0,4022011,2021,Textiles (t),6.294,6.0
14304,22013.0,4022013,2021,Textiles (t),7.274,6.0
14305,22015.0,4022015,2021,Textiles (t),0.187,6.0
14306,22017.0,4022017,2021,Textiles (t),2.116,6.0
14307,22018.0,4022018,2021,Textiles (t),0.613,6.0
14308,22021.0,4022021,2021,Textiles (t),0.827,6.0
14309,22238.0,4022238,2021,Textiles (t),2.455,6.0
14310,,4022252,2021,Textiles (t),10.206,6.0
14311,22239.0,4022239,2021,Textiles (t),0.916,6.0
14312,22022.0,4022022,2021,Textiles (t),2.729,6.0
14313,22025.0,4022025,2021,Textiles (t),7.01,6.0
14314,22026.0,4022026,2021,Textiles (t),0.909,6.0
14315,22029.0,4022029,2021,Textiles (t),1.165,6.0
14316,22032.0,4022032,2021,Textiles (t),7.709,6.0
14317,22033.0,4022033,2021,Textiles (t),2.795,6.0
14318,22034.0,4022034,2021,Textiles (t),15.972,6.0
14319,22035.0,4022035,2021,Textiles (t),6.936,6.0
14320,22037.0,4022037,2021,Textiles (t),5.193,6.0
14321,22038.0,4022038,2021,Textiles (t),5.541,6.0
14322,22039.0,4022039,2021,Textiles (t),5.76,6.0
14323,22040.0,4022040,2021,Textiles (t),1.82,6.0
14324,22042.0,4022042,2021,Textiles (t),2.203,6.0
14325,22043.0,4022043,2021,Textiles (t),0.204,6.0
14326,22045.0,4022045,2021,Textiles (t),0.293,6.0
14327,22240.0,4022240,2021,Textiles (t),1.285,6.0
14328,22048.0,4022048,2021,Textiles (t),0.553,6.0
14329,22047.0,4022047,2021,Textiles (t),7.577,6.0
14330,22049.0,4022049,2021,Textiles (t),0.42,6.0
14331,22050.0,4022050,2021,Textiles (t),15.499,6.0
14332,22051.0,4022051,2021,Textiles (t),4.657,6.0
14333,22052.0,4022052,2021,Textiles (t),3.501,6.0
14334,22053.0,4022053,2021,Textiles (t),16.507,6.0
14335,22054.0,4022054,2021,Textiles (t),0.608,6.0
14336,22241.0,4022241,2021,Textiles (t),12.591,6.0
14337,22058.0,4022058,2021,Textiles (t),3.894,6.0
14338,22059.0,4022059,2021,Textiles (t),0.154,6.0
14339,22060.0,4022060,2021,Textiles (t),1.11,6.0
14340,22061.0,4022061,2021,Textiles (t),15.408,6.0
14341,22062.0,4022062,2021,Textiles (t),24.557,6.0
14342,22228.0,4022228,2021,Textiles (t),4.221,6.0
14343,22064.0,4022064,2021,Textiles (t),3.649,6.0
14344,,4022242,2021,Textiles (t),4.971,6.0
14345,22068.0,4022068,2021,Textiles (t),1.769,6.0
14346,22071.0,4022071,2021,Textiles (t),1.503,6.0
14347,22074.0,4022074,2021,Textiles (t),4.179,6.0
14348,22233.0,4022233,2021,Textiles (t),10.173,6.0
14349,22078.0,4022078,2021,Textiles (t),0.491,6.0
14350,22079.0,4022079,2021,Textiles (t),4.245,6.0
14351,22081.0,4022081,2021,Textiles (t),7.933,6.0
14352,,4022083,2021,Textiles (t),1.37,6.0
14353,,4022085,2021,Textiles (t),1.92,6.0
14354,22087.0,4022087,2021,Textiles (t),11.53,6.0
14355,22089.0,4022089,2021,Textiles (t),5.059,6.0
14356,,4022090,2021,Textiles (t),1.545,6.0
14357,22091.0,4022091,2021,Textiles (t),2.23,6.0
14358,22092.0,4022092,2021,Textiles (t),13.959,6.0
14359,22093.0,4022093,2021,Textiles (t),1.251,6.0
14360,22095.0,4022095,2021,Textiles (t),0.813,6.0
14361,22097.0,4022097,2021,Textiles (t),4.317,6.0
14362,22098.0,4022098,2021,Textiles (t),14.023,6.0
14363,22102.0,4022102,2021,Textiles (t),2.93,6.0
14364,22103.0,4022103,2021,Textiles (t),49.328,6.0
14365,22229.0,4022229,2021,Textiles (t),5.874,6.0
14366,22104.0,4022104,2021,Textiles (t),37.298,6.0
14367,22106.0,4022106,2021,Textiles (t),2.761,6.0
14368,22108.0,4022108,2021,Textiles (t),4.739,6.0
14369,,4022109,2021,Textiles (t),1.46,6.0
14370,22243.0,4022243,2021,Textiles (t),15.941,6.0
14371,,4022110,2021,Textiles (t),6.085,6.0
14372,22112.0,4022112,2021,Textiles (t),0.196,6.0
14373,22113.0,4022113,2021,Textiles (t),1.76,6.0
14374,22114.0,4022114,2021,Textiles (t),7.093,6.0
14375,22115.0,4022115,2021,Textiles (t),6.069,6.0
14376,22116.0,4022116,2021,Textiles (t),30.17,6.0
14377,22117.0,4022117,2021,Textiles (t),39.621,6.0
14378,22118.0,4022118,2021,Textiles (t),9.92,6.0
14379,22120.0,4022120,2021,Textiles (t),12.252,6.0
14380,22123.0,4022123,2021,Textiles (t),18.859,6.0
14381,22124.0,4022124,2021,Textiles (t),3.167,6.0
14382,22127.0,4022127,2021,Textiles (t),3.877,6.0
14383,22128.0,4022128,2021,Textiles (t),9.263,6.0
14384,22129.0,4022129,2021,Textiles (t),0.431,6.0
14385,22253.0,4022253,2021,Textiles (t),12.655,6.0
14386,22130.0,4022130,2021,Textiles (t),0.307,6.0
14387,22131.0,4022131,2021,Textiles (t),2.904,6.0
14388,,4022133,2021,Textiles (t),0.696,6.0
14389,,4022134,2021,Textiles (t),2.89,6.0
14390,22136.0,4022136,2021,Textiles (t),7.121,6.0
14391,22137.0,4022137,2021,Textiles (t),2.547,6.0
14392,22138.0,4022138,2021,Textiles (t),0.518,6.0
14393,22139.0,4022139,2021,Textiles (t),83.18,6.0
14394,,4022234,2021,Textiles (t),1.764,6.0
14395,22142.0,4022142,2021,Textiles (t),0.316,6.0
14396,22143.0,4022143,2021,Textiles (t),8.347,6.0
14397,22144.0,4022144,2021,Textiles (t),4.081,6.0
14398,,4022244,2021,Textiles (t),2.226,6.0
14399,22230.0,4022230,2021,Textiles (t),25.652,6.0
14400,22147.0,4022147,2021,Textiles (t),16.592,6.0
14401,,4022245,2021,Textiles (t),26.156,6.0
14402,22150.0,4022150,2021,Textiles (t),4.032,6.0
14403,22153.0,4022153,2021,Textiles (t),16.642,6.0
14404,22155.0,4022155,2021,Textiles (t),5.429,6.0
14405,22156.0,4022156,2021,Textiles (t),1.172,6.0
14406,22157.0,4022157,2021,Textiles (t),0.189,6.0
14407,22135.0,4022135,2021,Textiles (t),5.35,6.0
14408,22159.0,4022159,2021,Textiles (t),2.515,6.0
14409,,4022160,2021,Textiles (t),8.892,6.0
14410,22161.0,4022161,2021,Textiles (t),179.734,6.0
14411,,4022162,2021,Textiles (t),2.019,6.0
14412,22163.0,4022163,2021,Textiles (t),3.133,6.0
14413,22164.0,4022164,2021,Textiles (t),0.691,6.0
14414,22165.0,4022165,2021,Textiles (t),0.218,6.0
14415,22231.0,4022231,2021,Textiles (t),2.36,6.0
14416,,4022167,2021,Textiles (t),21.504,6.0
14417,,4022168,2021,Textiles (t),4.278,6.0
14418,22169.0,4022169,2021,Textiles (t),3.201,6.0
14419,22170.0,4022170,2021,Textiles (t),3.301,6.0
14420,22171.0,4022171,2021,Textiles (t),0.54,6.0
14421,22172.0,4022172,2021,Textiles (t),8.105,6.0
14422,22246.0,4022246,2021,Textiles (t),3.855,6.0
14423,,4022250,2021,Textiles (t),8.3,6.0
14424,22173.0,4022173,2021,Textiles (t),1.664,6.0
14425,,4022176,2021,Textiles (t),0.76,6.0
14426,22177.0,4022177,2021,Textiles (t),4.443,6.0
14427,22179.0,4022179,2021,Textiles (t),2.099,6.0
14428,22180.0,4022180,2021,Textiles (t),7.227,6.0
14429,22181.0,4022181,2021,Textiles (t),2.45,6.0
14430,22182.0,4022182,2021,Textiles (t),1.741,6.0
14431,22183.0,4022183,2021,Textiles (t),5.603,6.0
14432,22184.0,4022184,2021,Textiles (t),0.781,6.0
14433,22188.0,4022188,2021,Textiles (t),0.757,6.0
14434,22189.0,4022189,2021,Textiles (t),0.232,6.0
14435,22190.0,4022190,2021,Textiles (t),4.393,6.0
14436,22191.0,4022191,2021,Textiles (t),1.809,6.0
14437,22193.0,4022193,2021,Textiles (t),1.84,6.0
14438,,4022251,2021,Textiles (t),16.517,6.0
14439,22195.0,4022195,2021,Textiles (t),1.712,6.0
14440,22196.0,4022196,2021,Textiles (t),10.323,6.0
14441,22199.0,4022199,2021,Textiles (t),4.55,6.0
14442,22200.0,4022200,2021,Textiles (t),4.578,6.0
14443,22202.0,4022202,2021,Textiles (t),0.273,6.0
14444,22203.0,4022203,2021,Textiles (t),7.1,6.0
14445,22247.0,4022247,2021,Textiles (t),2.373,6.0
14446,22205.0,4022205,2021,Textiles (t),533.04,6.0
14447,22232.0,4022232,2021,Textiles (t),1.512,6.0
14448,22209.0,4022209,2021,Textiles (t),1.409,6.0
14449,22210.0,4022210,2021,Textiles (t),6.84,6.0
14450,22248.0,4022248,2021,Textiles (t),28.463,6.0
14451,22213.0,4022213,2021,Textiles (t),7.022,6.0
14452,,4022216,2021,Textiles (t),0.848,6.0
14453,,4022249,2021,Textiles (t),16.444,6.0
14454,22222.0,4022222,2021,Textiles (t),12.33,6.0
14455,22254.0,4022254,2021,Textiles (t),10.649,6.0
14456,22224.0,4022224,2021,Textiles (t),10.93,6.0
14457,22226.0,4022226,2021,Textiles (t),6.491,6.0
14458,22001.0,4022001,2022,Textiles (t),23.6,6.0
14459,22002.0,4022002,2022,Textiles (t),7.833,6.0
14460,22003.0,4022003,2022,Textiles (t),16.762,6.0
14461,22235.0,4022235,2022,Textiles (t),9.142,6.0
14462,,4022236,2022,Textiles (t),18.422,6.0
14463,22237.0,4022237,2022,Textiles (t),1.717,6.0
14464,22005.0,4022005,2022,Textiles (t),15.853,6.0
14465,22006.0,4022006,2022,Textiles (t),7.335,6.0
14466,22007.0,4022007,2022,Textiles (t),9.86,6.0
14467,,4022009,2022,Textiles (t),18.854,6.0
14468,22011.0,4022011,2022,Textiles (t),5.515,6.0
14469,22013.0,4022013,2022,Textiles (t),7.141,6.0
14470,22015.0,4022015,2022,Textiles (t),0.217,6.0
14471,22017.0,4022017,2022,Textiles (t),1.701,6.0
14472,22018.0,4022018,2022,Textiles (t),0.449,6.0
14473,22021.0,4022021,2022,Textiles (t),0.77,6.0
14474,22238.0,4022238,2022,Textiles (t),2.163,6.0
14475,,4022252,2022,Textiles (t),8.603,6.0
14476,22239.0,4022239,2022,Textiles (t),0.802,6.0
14477,22022.0,4022022,2022,Textiles (t),3.285,6.0
14478,22025.0,4022025,2022,Textiles (t),8.16,6.0
14479,22026.0,4022026,2022,Textiles (t),0.787,6.0
14480,22029.0,4022029,2022,Textiles (t),0.84,6.0
14481,22032.0,4022032,2022,Textiles (t),7.36,6.0
14482,22033.0,4022033,2022,Textiles (t),3.463,6.0
14483,22034.0,4022034,2022,Textiles (t),14.904,6.0
14484,22035.0,4022035,2022,Textiles (t),3.839,6.0
14485,22037.0,4022037,2022,Textiles (t),4.729,6.0
14486,22038.0,4022038,2022,Textiles (t),4.956,6.0
14487,22039.0,4022039,2022,Textiles (t),6.01,6.0
14488,22040.0,4022040,2022,Textiles (t),1.657,6.0
14489,22042.0,4022042,2022,Textiles (t),1.236,6.0
14490,22043.0,4022043,2022,Textiles (t),0.237,6.0
14491,22045.0,4022045,2022,Textiles (t),0.251,6.0
14492,22240.0,4022240,2022,Textiles (t),1.519,6.0
14493,22048.0,4022048,2022,Textiles (t),0.58,6.0
14494,22047.0,4022047,2022,Textiles (t),6.972,6.0
14495,22049.0,4022049,2022,Textiles (t),0.506,6.0
14496,22050.0,4022050,2022,Textiles (t),13.326,6.0
14497,22051.0,4022051,2022,Textiles (t),3.679,6.0
14498,22052.0,4022052,2022,Textiles (t),3.403,6.0
14499,22053.0,4022053,2022,Textiles (t),16.139,6.0
14500,22054.0,4022054,2022,Textiles (t),0.57,6.0
14501,22241.0,4022241,2022,Textiles (t),12.372,6.0
14502,22058.0,4022058,2022,Textiles (t),3.792,6.0
14503,22059.0,4022059,2022,Textiles (t),0.171,6.0
14504,22060.0,4022060,2022,Textiles (t),0.95,6.0
14505,22061.0,4022061,2022,Textiles (t),14.635,6.0
14506,22062.0,4022062,2022,Textiles (t),22.709,6.0
14507,22228.0,4022228,2022,Textiles (t),3.508,6.0
14508,22064.0,4022064,2022,Textiles (t),4.095,6.0
14509,,4022242,2022,Textiles (t),4.472,6.0
14510,22068.0,4022068,2022,Textiles (t),2.428,6.0
14511,22071.0,4022071,2022,Textiles (t),1.329,6.0
14512,22074.0,4022074,2022,Textiles (t),3.933,6.0
14513,22233.0,4022233,2022,Textiles (t),6.957,6.0
14514,22078.0,4022078,2022,Textiles (t),1.838,6.0
14515,22079.0,4022079,2022,Textiles (t),2.166,6.0
14516,22081.0,4022081,2022,Textiles (t),6.899,6.0
14517,,4022083,2022,Textiles (t),1.178,6.0
14518,,4022085,2022,Textiles (t),1.678,6.0
14519,22087.0,4022087,2022,Textiles (t),7.52,6.0
14520,22089.0,4022089,2022,Textiles (t),4.722,6.0
14521,,4022090,2022,Textiles (t),1.225,6.0
14522,22091.0,4022091,2022,Textiles (t),2.054,6.0
14523,22092.0,4022092,2022,Textiles (t),13.373,6.0
14524,22093.0,4022093,2022,Textiles (t),0.996,6.0
14525,22095.0,4022095,2022,Textiles (t),0.941,6.0
14526,22097.0,4022097,2022,Textiles (t),3.979,6.0
14527,22098.0,4022098,2022,Textiles (t),9.313,6.0
14528,22102.0,4022102,2022,Textiles (t),3.01,6.0
14529,22103.0,4022103,2022,Textiles (t),48.343,6.0
14530,22229.0,4022229,2022,Textiles (t),16.74,6.0
14531,22104.0,4022104,2022,Textiles (t),34.331,6.0
14532,22106.0,4022106,2022,Textiles (t),2.363,6.0
14533,22108.0,4022108,2022,Textiles (t),4.564,6.0
14534,,4022109,2022,Textiles (t),1.35,6.0
14535,22243.0,4022243,2022,Textiles (t),15.681,6.0
14536,,4022110,2022,Textiles (t),5.45,6.0
14537,22112.0,4022112,2022,Textiles (t),0.158,6.0
14538,22113.0,4022113,2022,Textiles (t),1.98,6.0
14539,22114.0,4022114,2022,Textiles (t),3.68,6.0
14540,22115.0,4022115,2022,Textiles (t),5.32,6.0
14541,22116.0,4022116,2022,Textiles (t),28.961,6.0
14542,22117.0,4022117,2022,Textiles (t),39.142,6.0
14543,22118.0,4022118,2022,Textiles (t),10.31,6.0
14544,22120.0,4022120,2022,Textiles (t),11.938,6.0
14545,22123.0,4022123,2022,Textiles (t),24.02,6.0
14546,22124.0,4022124,2022,Textiles (t),1.029,6.0
14547,22127.0,4022127,2022,Textiles (t),3.125,6.0
14548,22128.0,4022128,2022,Textiles (t),1.393,6.0
14549,22129.0,4022129,2022,Textiles (t),0.514,6.0
14550,22253.0,4022253,2022,Textiles (t),11.389,6.0
14551,22130.0,4022130,2022,Textiles (t),0.368,6.0
14552,22131.0,4022131,2022,Textiles (t),4.27,6.0
14553,,4022133,2022,Textiles (t),0.584,6.0
14554,,4022134,2022,Textiles (t),2.558,6.0
14555,22136.0,4022136,2022,Textiles (t),7.11,6.0
14556,22137.0,4022137,2022,Textiles (t),3.12,6.0
14557,22138.0,4022138,2022,Textiles (t),0.455,6.0
14558,22139.0,4022139,2022,Textiles (t),77.788,6.0
14559,,4022234,2022,Textiles (t),1.61,6.0
14560,22142.0,4022142,2022,Textiles (t),0.368,6.0
14561,22143.0,4022143,2022,Textiles (t),6.273,6.0
14562,22144.0,4022144,2022,Textiles (t),3.999,6.0
14563,,4022244,2022,Textiles (t),2.05,6.0
14564,22230.0,4022230,2022,Textiles (t),22.079,6.0
14565,22147.0,4022147,2022,Textiles (t),14.801,6.0
14566,,4022245,2022,Textiles (t),22.662,6.0
14567,22150.0,4022150,2022,Textiles (t),5.8,6.0
14568,22153.0,4022153,2022,Textiles (t),7.726,6.0
14569,22155.0,4022155,2022,Textiles (t),4.67,6.0
14570,22156.0,4022156,2022,Textiles (t),1.401,6.0
14571,22157.0,4022157,2022,Textiles (t),0.209,6.0
14572,22135.0,4022135,2022,Textiles (t),4.19,6.0
14573,22159.0,4022159,2022,Textiles (t),1.692,6.0
14574,,4022160,2022,Textiles (t),8.61,6.0
14575,22161.0,4022161,2022,Textiles (t),157.45,6.0
14576,,4022162,2022,Textiles (t),1.401,6.0
14577,22163.0,4022163,2022,Textiles (t),2.648,6.0
14578,22164.0,4022164,2022,Textiles (t),0.636,6.0
14579,22165.0,4022165,2022,Textiles (t),0.252,6.0
14580,22231.0,4022231,2022,Textiles (t),1.948,6.0
14581,,4022167,2022,Textiles (t),21.29,6.0
14582,,4022168,2022,Textiles (t),3.986,6.0
14583,22169.0,4022169,2022,Textiles (t),2.915,6.0
14584,22170.0,4022170,2022,Textiles (t),2.808,6.0
14585,22171.0,4022171,2022,Textiles (t),0.626,6.0
14586,22172.0,4022172,2022,Textiles (t),7.67,6.0
14587,22246.0,4022246,2022,Textiles (t),3.311,6.0
14588,,4022250,2022,Textiles (t),7.32,6.0
14589,22173.0,4022173,2022,Textiles (t),1.229,6.0
14590,22177.0,4022177,2022,Textiles (t),4.253,6.0
14591,22179.0,4022179,2022,Textiles (t),1.453,6.0
14592,22180.0,4022180,2022,Textiles (t),7.069,6.0
14593,22181.0,4022181,2022,Textiles (t),2.253,6.0
14594,22182.0,4022182,2022,Textiles (t),1.43,6.0
14595,22183.0,4022183,2022,Textiles (t),4.987,6.0
14596,22184.0,4022184,2022,Textiles (t),0.679,6.0
14597,22188.0,4022188,2022,Textiles (t),0.893,6.0
14598,22189.0,4022189,2022,Textiles (t),0.284,6.0
14599,22190.0,4022190,2022,Textiles (t),3.837,6.0
14600,22191.0,4022191,2022,Textiles (t),1.026,6.0
14601,22193.0,4022193,2022,Textiles (t),1.54,6.0
14602,,4022251,2022,Textiles (t),15.942,6.0
14603,22195.0,4022195,2022,Textiles (t),2.687,6.0
14604,22196.0,4022196,2022,Textiles (t),10.18,6.0
14605,22199.0,4022199,2022,Textiles (t),4.084,6.0
14606,22200.0,4022200,2022,Textiles (t),4.055,6.0
14607,22202.0,4022202,2022,Textiles (t),0.329,6.0
14608,22203.0,4022203,2022,Textiles (t),6.44,6.0
14609,22247.0,4022247,2022,Textiles (t),1.91,6.0
14610,22205.0,4022205,2022,Textiles (t),476.45,6.0
14611,22232.0,4022232,2022,Textiles (t),1.307,6.0
14612,22209.0,4022209,2022,Textiles (t),1.33,6.0
14613,22210.0,4022210,2022,Textiles (t),4.84,6.0
14614,22248.0,4022248,2022,Textiles (t),27.785,6.0
14615,22213.0,4022213,2022,Textiles (t),8.26,6.0
14616,,4022216,2022,Textiles (t),0.761,6.0
14617,,4022249,2022,Textiles (t),14.934,6.0
14618,22222.0,4022222,2022,Textiles (t),11.193,6.0
14619,22254.0,4022254,2022,Textiles (t),8.413,6.0
14620,22224.0,4022224,2022,Textiles (t),7.77,6.0
14621,22226.0,4022226,2022,Textiles (t),5.373,6.0
14622,22001.0,4022001,2014,Glass (t),"415,154",3.0
14623,22002.0,4022002,2014,Glass (t),"36,376",3.0
